Gene	HT-29
FAM133A	 1.358597e-01
FAM133B	 3.641210e-01
FAM135A	 1.165875e-01
FAM135B	 2.707031e-01
FAM136A	-1.148667e-01
FAM13A	 2.445247e-01
FAM13B	 1.165719e-01
FAM13C	 7.718579e-02
FAM149A	 4.639146e-02
FAM149B1	-2.012809e-01
FAM151A	 3.412829e-01
FAM151B	 1.441299e-01
FAM153A	 2.173060e-01
FAM153B	-1.244572e-01
FAM155A	-1.583341e-01
FAM155B	 7.172863e-02
FAM156A	-2.515950e-01
FAM156B	-2.815734e-01
FAM160A1	 9.150684e-02
FAM160A2	 1.289986e-01
FAM160B1	 7.026097e-02
FAM160B2	 6.438095e-03
FAM161A	 8.483056e-02
FAM161B	 4.236175e-01
FAM162A	 1.324994e-01
FAM162B	 4.371276e-02
FAM163A	 4.257750e-01
FAM163B	-1.316276e-01
FAM166A	-1.910534e-01
FAM166B	-7.367786e-02
FAM166C	 2.919823e-01
FAM167A	 3.923842e-01
FAM167B	 2.804088e-01
FAM168A	 3.784439e-01
FAM168B	-4.455215e-02
FAM169A	 2.496729e-01
FAM169B	-8.491300e-02
FAM170A	-1.927721e-02
FAM170B	 4.030974e-01
FAM171A1	 2.203815e-01
FAM171A2	 1.332397e-01
FAM171B	 1.434618e-02
FAM172A	 3.658920e-01
FAM174A	 1.721347e-01
FAM174B	 6.546490e-02
FAM174C	 1.391240e-01
FAM177A1	 7.990813e-01
FAM177B	 9.403131e-02
FAM178B	 4.126633e-02
FAM180A	 3.234951e-01
FAM180B	 3.364569e-01
FAM181A	 6.190399e-01
FAM181B	 2.446691e-01
FAM183A	-1.665978e-01
FAM184A	 3.351616e-01
FAM184B	 3.742660e-01
FAM185A	-1.440025e-01
FAM186A	-7.082859e-02
FAM186B	-1.927617e-01
FAM187B	 4.257543e-01
FAM189A1	 4.224371e-01
FAM189A2	-2.539890e-02
FAM189B	 1.379573e-01
FAM192A	 4.268373e-01
FAM193A	-1.131345e-01
FAM193B	 1.777244e-01
FAM199X	 1.125881e-01
FAM200A	 1.351129e-01
FAM200B	 4.665440e-01
FAM204A	 2.552848e-01
FAM205A	 7.204897e-02
FAM207A	 9.099525e-02
FAM209A	 1.834281e-01
FAM209B	 3.797481e-01
FAM20A	 1.602625e-01
FAM20B	 3.335733e-01
FAM20C	 2.383035e-01
FAM210A	 1.292451e-01
FAM210B	 2.689873e-01
FAM214A	 1.404090e-01
FAM214B	-1.214112e-01
FAM216A	 2.925479e-01
FAM216B	 2.062042e-01
FAM217A	 4.475036e-01
FAM217B	 5.491100e-01
FAM218A	 3.051861e-01
FAM219A	-1.363282e-01
FAM219B	 3.848687e-01
FAM220A	-2.604856e-02
FAM221A	 1.476738e-01
FAM221B	 1.074987e-01
FAM222A	 2.719337e-01
FAM222B	 2.057391e-02
FAM227A	 6.491236e-01
FAM227B	 2.285705e-01
FAM228A	 3.330591e-01
FAM228B	 3.061074e-01
FAM229A	 1.252563e-02
FAM229B	 2.356621e-01
FAM234A	 3.415410e-01
FAM234B	-3.587840e-02
FAM237A	 1.839028e-01
FAM240A	 3.256149e-01
FAM241A	 3.112756e-02
FAM241B	 1.986097e-01
FAM243A	 2.680260e-01
FAM24A	 4.785783e-01
FAM24B	 3.335423e-01
FAM25A	 3.136074e-02
FAM25C	-8.402865e-01
FAM25G	-6.012818e-01
FAM32A	-1.445088e+00
FAM3A	 3.496349e-01
FAM3B	 2.745637e-01
FAM3C	 5.424686e-01
FAM3D	 1.108682e-01
FAM43A	 1.246541e-01
FAM43B	 2.416570e-01
FAM47A	 2.058361e-01
FAM47B	 9.215001e-02
FAM47C	 1.797595e-01
FAM47E	 2.423886e-01
FAM49A	 4.785603e-01
FAM49B	 2.820413e-01
FAM50A	-4.893516e-01
FAM50B	 3.176096e-01
FAM53A	-6.109984e-02
FAM53B	 1.185488e-01
FAM53C	-2.111869e-01
FAM71A	-9.539636e-02
FAM71B	 2.354894e-01
FAM71C	 3.912874e-01
FAM71D	 5.050112e-01
FAM71E1	 2.391382e-02
FAM71E2	 2.003919e-01
FAM71F1	 1.263391e-01
FAM71F2	 5.353231e-02
FAM72B	-1.032832e-01
FAM72D	-3.106727e-02
FAM76A	-2.669273e-02
FAM76B	 1.536739e-01
FAM78A	 1.803492e-01
FAM78B	 2.899394e-01
FAM81A	 3.065301e-01
FAM81B	 2.874971e-01
FAM83A	 4.576840e-01
FAM83B	 1.299220e-01
FAM83C	-4.350211e-01
FAM83D	 4.704205e-02
FAM83E	 2.671726e-02
FAM83F	 2.272251e-01
FAM83G	 3.995052e-01
FAM83H	 4.297488e-01
FAM86B1	-3.050885e-01
FAM86B2	-4.858671e-02
FAM86C1	 2.579756e-01
FAM89A	 3.463605e-01
FAM89B	-1.105496e-01
FAM8A1	 2.508162e-01
FAM90A1	 6.914218e-02
FAM90A26	 2.806765e-01
FAM91A1	 8.335225e-01
FAM92A	 1.114133e-01
FAM92B	 1.407306e-01
FAM98A	 3.428211e-01
FAM98B	 3.573411e-01
FAM98C	 3.136960e-01
FAM9A	 1.753864e-01
FAM9B	 5.369422e-01
FAM9C	 3.880322e-01
FAN1	 1.905618e-01
FANCA	 2.727749e-01
FANCB	 3.221996e-01
FANCC	-2.186759e-02
FANCD2	 4.633483e-01
FANCD2OS	 7.047538e-01
FANCE	-9.853883e-02
FANCF	 1.851929e-01
FANCG	 2.927331e-01
FANCI	 8.851197e-02
FANCL	 3.020346e-01
FANCM	-1.597995e-01
FANK1	 8.842070e-02
FAP	 7.303610e-02
FAR1	 2.654676e-01
FAR2	 5.549470e-01
FARP1	 1.041027e-01
FARP2	-1.668073e-01
FARS2	-2.524014e-01
FARSA	-1.436607e+00
FARSB	-2.284877e+00
FAS	-2.754330e-01
FASLG	 6.429563e-01
FASN	-4.085862e-01
FASTK	 2.247757e-01
FASTKD1	-6.620252e-02
FASTKD2	 4.004116e-03
FASTKD3	 5.701316e-03
FASTKD5	-1.306368e-03
FAT1	 8.656609e-02
FAT2	 2.050262e-02
FAT3	 4.802211e-01
FAT4	 8.362617e-02
FATE1	 1.560838e-01
FAU	-3.637010e+00
FAXC	-9.546498e-02
FAXDC2	 1.023479e-01
FBF1	 3.285385e-01
FBH1	 3.167975e-01
FBL	-2.129345e+00
FBLIM1	-5.901013e-03
FBLL1	 1.925526e-01
FBLN1	 4.455669e-01
FBLN2	 6.330861e-02
FBLN5	 2.705903e-01
FBLN7	 5.012163e-01
FBN1	 5.004534e-01
FBN2	-9.591640e-02
FBN3	 1.948942e-01
FBP1	 1.835600e-01
FBP2	 1.050499e-01
FBRS	 9.062664e-02
FBRSL1	 5.150398e-01
FBXL12	 5.084555e-01
FBXL13	 2.935738e-01
FBXL14	 5.048651e-02
FBXL15	-1.554880e-01
FBXL16	 5.920277e-01
FBXL17	 6.379111e-02
FBXL18	 2.713322e-01
FBXL19	 9.080333e-02
FBXL2	 6.302548e-02
FBXL20	 5.053340e-01
FBXL22	 8.022098e-02
FBXL3	 4.408656e-02
FBXL4	 4.141481e-01
FBXL5	 2.658125e-01
FBXL6	 2.491276e-01
FBXL7	 1.919508e-01
FBXL8	 8.983053e-02
FBXO10	 1.996808e-01
FBXO11	 1.716107e-02
FBXO15	 6.774229e-01
FBXO16	 8.482343e-02
FBXO17	 4.415559e-02
FBXO2	 1.724820e-01
FBXO21	 5.778301e-03
FBXO22	 8.479001e-02
FBXO24	 8.937512e-02
FBXO25	 2.117249e-01
FBXO27	 2.958570e-01
FBXO28	-2.322836e-02
FBXO3	 3.611437e-01
FBXO30	 2.398092e-01
FBXO31	 3.414110e-01
FBXO32	 1.008872e+00
FBXO33	-3.589116e-02
FBXO34	 6.278308e-01
FBXO36	 1.988403e-01
FBXO38	-8.953653e-02
FBXO39	 5.053115e-01
FBXO4	 1.447434e-01
FBXO40	 1.906763e-01
FBXO41	-9.105711e-02
FBXO42	 2.250044e-02
FBXO43	 1.221448e-01
FBXO44	 3.524282e-01
FBXO45	 2.350115e-01
FBXO46	 2.578860e-01
FBXO47	-1.504501e-02
FBXO48	 9.041953e-02
FBXO5	-1.415604e+00
FBXO6	 4.752628e-01
FBXO7	 1.289514e-01
FBXO8	 2.867406e-01
FBXO9	-9.962276e-02
FBXW10	 1.693140e-01
FBXW11	-1.461318e+00
FBXW12	 1.706817e-01
FBXW2	 2.287935e-01
FBXW4	-7.869603e-02
FBXW5	 2.048891e-01
FBXW7	-2.045370e-01
FBXW8	 2.788202e-01
FBXW9	 1.029521e-01
FCAMR	 5.428452e-01
FCAR	 3.322862e-01
FCER1A	 3.367286e-01
FCER1G	 1.183358e-01
FCER2	 6.477352e-01
FCF1	-1.307198e+00
FCGBP	 1.532803e-01
FCGR1A	-7.315527e-01
FCGR1B	-6.983773e-01
FCGR2A	 3.349355e-01
FCGR2B	 2.378786e-01
FCGR3A	 6.566359e-01
FCGR3B	 3.844095e-01
FCGRT	 5.425687e-01
FCHO1	-9.983044e-02
FCHO2	 3.283042e-01
FCHSD1	 2.576855e-01
FCHSD2	-1.050091e-01
FCMR	 3.154423e-01
FCN1	-1.708858e-02
FCN2	 3.433451e-01
FCN3	 4.284310e-01
FCRL1	 3.373059e-01
FCRL2	 2.919982e-01
FCRL3	 5.233799e-01
FCRL4	 2.987567e-01
FCRL5	 5.729655e-01
FCRL6	-2.293797e-01
FCRLA	 3.009136e-01
FCRLB	 2.127845e-01
FCSK	 3.430033e-01
FDCSP	 1.772426e-01
FDFT1	-8.044788e-03
FDPS	-7.222586e-01
FDX1	 2.143047e-02
FDX2	-1.558417e+00
FDXACB1	 3.370666e-03
FDXR	-2.788001e-01
FECH	-7.446866e-01
FEM1A	 4.983963e-01
FEM1B	 2.150265e-01
FEM1C	 4.422960e-01
FEN1	 1.362198e-02
FER	 3.775798e-01
FER1L5	 4.350342e-01
FER1L6	 3.980072e-01
FERD3L	 2.944052e-01
FERMT1	-3.672662e-01
FERMT2	 4.103491e-01
FERMT3	-2.348166e-01
FES	-7.458776e-03
FETUB	 2.350844e-01
FEV	-1.274774e-01
FEZ1	 1.165640e-01
FEZ2	 6.010207e-01
FEZF1	 3.477244e-01
FEZF2	 4.714747e-01
FFAR1	 2.390415e-01
FFAR2	 4.202258e-03
FFAR3	-5.588001e-03
FFAR4	-4.194949e-02
FGA	 1.070994e-01
FGB	 5.914355e-01
FGD1	-2.539922e-01
FGD2	 7.587579e-02
FGD3	 1.472208e-01
FGD4	 3.577240e-02
FGD5	 3.270480e-01
FGD6	-9.372017e-02
FGF1	 2.394059e-01
FGF10	 5.737647e-01
FGF11	 2.959453e-01
FGF12	 2.923845e-01
FGF13	 1.234275e-01
FGF14	 1.741430e-01
FGF16	 2.751443e-01
FGF17	 1.845602e-01
FGF18	 6.714234e-01
FGF19	 1.444110e-01
FGF2	 1.013905e-01
FGF20	-1.374808e-01
FGF21	-1.313329e-01
FGF22	 4.435686e-01
FGF23	-1.045572e-01
FGF3	 6.628691e-02
FGF4	 1.938353e-01
FGF5	 1.289301e-01
FGF6	-7.971672e-03
FGF7	 2.932062e-01
FGF8	 2.082479e-01
FGF9	 3.929896e-01
FGFBP1	 4.817634e-02
FGFBP2	 1.493653e-01
FGFBP3	-2.114525e-01
FGFR1	-1.378440e-01
FGFR1OP	-4.415609e-01
FGFR1OP2	-2.064470e-01
FGFR2	 2.635985e-01
FGFR3	 1.187528e-01
FGFR4	 1.457207e-01
FGFRL1	 9.215982e-02
FGG	 3.104962e-01
FGGY	 2.465067e-01
FGL1	-5.560677e-02
FGL2	 2.353227e-01
FGR	-1.466720e-01
FH	-4.162458e-02
FHAD1	 6.558108e-01
FHDC1	 3.503630e-01
FHIT	 3.265838e-01
FHL1	 3.932649e-01
FHL2	 1.610171e-01
FHL3	 3.289801e-01
FHL5	 1.286319e-01
FHOD1	 7.149343e-02
FHOD3	 2.454897e-01
FIBCD1	 3.359586e-01
FIBIN	 2.569405e-01
FIBP	 3.818184e-01
FICD	 3.073274e-01
FIG4	-2.193405e-01
FIGLA	 3.899971e-01
FIGN	 2.623522e-01
FIGNL1	 2.774186e-01
FIGNL2	 2.635164e-01
FILIP1	 1.220282e-01
FILIP1L	 8.581500e-02
FIP1L1	-1.191023e+00
FIS1	-1.202079e-01
FITM1	 1.924821e-01
FITM2	 3.619285e-01
FIZ1	 1.387525e-01
FJX1	 1.059001e-01
FKBP10	 2.189328e-01
FKBP11	 1.319159e-01
FKBP14	 7.667726e-02
FKBP15	 2.719662e-01
FKBP1A	 4.434581e-01
FKBP1B	 4.413496e-01
FKBP2	-1.248777e-01
FKBP3	 4.431750e-01
FKBP4	 3.518876e-02
FKBP5	 1.975844e-01
FKBP6	 5.978879e-01
FKBP7	-3.944830e-02
FKBP8	-6.330191e-02
FKBP9	 1.736534e-01
FKBPL	-1.173411e+00
FKRP	 4.521925e-01
FKTN	 3.373448e-01
FLACC1	 2.974618e-01
FLAD1	 1.276149e-01
FLCN	 2.148447e-01
FLG	 2.219964e-01
FLG2	 3.395189e-01
FLI1	 7.715834e-02
FLII	 8.405582e-02
FLNA	-2.244441e-01
FLNB	 4.238004e-01
FLNC	-8.520750e-02
FLOT1	 2.880141e-01
FLOT2	 2.843756e-01
FLRT1	 1.097119e-01
FLRT2	 2.898695e-01
FLRT3	 2.272881e-01
FLT1	 2.005636e-01
FLT3	 2.406673e-01
FLT3LG	-6.395403e-02
FLT4	-2.441958e-01
FLVCR1	 3.110451e-01
FLVCR2	 5.302299e-01
FLYWCH1	 2.417017e-01
FLYWCH2	 4.011439e-01
FMC1	-5.244029e-02
FMN1	 2.504906e-01
FMN2	 2.639683e-01
FMNL1	 2.538136e-01
FMNL2	-1.464619e-01
FMNL3	 8.978459e-02
FMO1	 5.063184e-01
FMO2	 5.529212e-01
FMO3	 2.926918e-01
FMO4	 3.619480e-01
FMO5	 5.178107e-02
FMOD	 2.688492e-01
FMR1	 6.582905e-03
FMR1NB	 2.093827e-01
FN1	-1.014895e-01
FN3K	 3.617771e-01
FN3KRP	 3.098198e-01
FNBP1	 2.457626e-01
FNBP1L	 2.167435e-01
FNBP4	-6.896651e-01
FNDC1	 1.773272e-01
FNDC10	 3.013070e-01
FNDC11	 1.413600e-01
FNDC3A	-4.182768e-02
FNDC3B	 1.562374e-01
FNDC4	 2.311812e-01
FNDC5	 2.260149e-01
FNDC7	 4.529242e-03
FNDC8	 2.490174e-01
FNDC9	 1.820544e-01
FNIP1	-6.456159e-02
FNIP2	 4.488268e-01
FNTA	-1.361492e+00
FNTB	-1.061107e+00
FOCAD	 1.721515e-01
FOLH1	 4.815612e-01
FOLR1	 7.075558e-02
FOLR2	 1.613871e-01
FOLR3	-7.982155e-02
FOPNL	 3.545075e-01
FOS	 3.075197e-01
FOSB	 5.365618e-02
FOSL1	 1.068676e-01
FOSL2	 1.356815e-01
FOXA1	-2.165057e-01
FOXA2	-5.161460e-03
FOXA3	 3.445252e-01
FOXB1	 2.821304e-01
FOXB2	-1.394229e-01
FOXC1	 2.468135e-01
FOXC2	 2.994446e-01
FOXD1	 9.942347e-02
FOXD2	 3.081090e-01
FOXD3	 1.108596e-02
FOXD4	-4.017757e-02
FOXD4L1	-6.206415e-01
FOXD4L3	-5.176628e-01
FOXD4L4	-5.856757e-01
FOXD4L5	 1.384204e-02
FOXD4L6	-5.336729e-01
FOXE1	 6.599264e-02
FOXE3	 2.413608e-01
FOXF1	 3.188886e-01
FOXF2	 2.817987e-01
FOXG1	 2.906850e-01
FOXH1	 3.457457e-01
FOXI1	 8.954691e-02
FOXI2	 1.071361e-01
FOXI3	 1.546966e-01
FOXJ1	 2.137932e-01
FOXJ2	-2.919700e-01
FOXJ3	 1.181163e-01
FOXK1	 3.000357e-01
FOXK2	 2.862517e-01
FOXL1	 1.051823e-01
FOXL2	 1.310139e-01
FOXL2NB	 3.900939e-01
FOXM1	-2.319317e-01
FOXN1	-2.982271e-02
FOXN2	 3.654955e-01
FOXN3	 2.062987e-01
FOXN4	 3.879753e-01
FOXO1	-1.486538e-01
FOXO3	 1.613346e-01
FOXO4	 5.265676e-02
FOXO6	 1.086224e-01
FOXP1	 5.950682e-02
FOXP2	-2.225505e-02
FOXP3	 2.026955e-01
FOXP4	 2.098707e-01
FOXQ1	 4.920907e-01
FOXR1	 1.827090e-01
FOXR2	 3.719067e-01
FOXRED1	-2.657798e-01
FOXRED2	 1.801062e-01
FOXS1	 1.719503e-01
FPGS	-1.043491e-01
FPGT	 4.338814e-01
FPR1	 1.151601e-01
FPR2	-1.705653e-02
FPR3	 3.093542e-01
FRA10AC1	 1.669035e-01
FRAS1	 7.319533e-02
FRAT1	-1.048696e-01
FRAT2	-3.439341e-01
FREM1	 1.385808e-01
FREM2	 1.836603e-01
FREM3	 1.831373e-01
FRG1	 1.088775e-01
FRG2	-5.789071e-01
FRG2B	-1.797817e-01
FRG2C	 1.812999e-01
FRK	 2.778416e-01
FRMD1	 2.298451e-01
FRMD3	-5.178223e-02
FRMD4A	-3.822002e-02
FRMD4B	 3.435798e-01
FRMD5	 3.494919e-01
FRMD6	 6.074460e-01
FRMD7	 2.006631e-02
FRMD8	 2.746420e-01
FRMPD1	 3.546962e-01
FRMPD2	 1.006754e-01
FRMPD3	 1.152874e-01
FRMPD4	 9.072032e-02
FRRS1	 2.264136e-01
FRRS1L	 1.308286e-01
FRS2	-6.078827e-02
FRS3	 4.968251e-02
FRY	 9.002636e-02
FRYL	-5.783440e-02
FRZB	 5.605520e-03
FSBP	 3.371927e-01
FSCB	 3.118354e-01
FSCN1	 2.342643e-01
FSCN2	 4.407212e-01
FSCN3	 1.752543e-01
FSD1	 5.386465e-01
FSD1L	 1.301595e-01
FSD2	 4.301791e-01
FSHB	 5.621687e-01
FSHR	 6.359032e-02
FSIP1	 2.665316e-01
FSIP2	 2.274379e-01
FST	 1.242176e-01
FSTL1	 4.143875e-02
FSTL3	 3.523962e-01
FSTL4	-4.420546e-02
FSTL5	-9.464748e-02
FTCD	-2.806646e-01
FTCDNL1	 2.006690e-01
FTH1	-2.133084e-01
FTHL17	 1.510737e-01
FTL	 3.263736e-01
FTMT	 2.040354e-01
FTO	 1.288993e-01
FTSJ1	 5.665142e-01
FTSJ3	-1.913121e+00
FUBP1	 1.444141e-02
FUBP3	 4.935224e-01
FUCA1	 1.462878e-02
FUCA2	 7.874242e-02
FUNDC1	 2.354630e-01
FUNDC2	 6.860143e-01
FUOM	 2.018067e-01
FURIN	-5.008242e-01
FUS	 5.884834e-01
FUT1	 2.447449e-01
FUT10	 8.261270e-02
FUT11	-5.290993e-02
FUT2	 1.072231e-01
FUT3	 2.446556e-01
FUT4	 3.656530e-01
FUT5	 1.384894e-01
FUT6	 1.717453e-01
FUT7	-3.279665e-01
FUT8	 3.600991e-01
FUT9	 4.481483e-01
FUZ	 1.833187e-01
FXN	-2.614426e-01
FXR1	 2.114845e-01
FXR2	 4.889475e-01
FXYD1	 3.143466e-01
FXYD2	-2.416400e-02
FXYD3	-4.744074e-02
FXYD4	 2.757878e-01
FXYD5	 2.589139e-01
FXYD6	 1.778842e-01
FXYD7	 2.818954e-01
FYB1	 3.926080e-01
FYB2	 2.244906e-01
FYCO1	-5.342220e-02
FYN	-1.749218e-01
FYTTD1	 1.058718e-01
FZD1	 1.749404e-02
FZD10	-1.446133e-01
FZD2	-2.837043e-01
FZD3	 1.264909e-01
FZD4	 2.860674e-01
FZD5	 1.531755e-01
FZD6	 2.469829e-01
FZD7	 8.803302e-02
FZD8	 2.281198e-02
FZD9	-9.166721e-02
FZR1	-1.716723e-01
G0S2	 4.634730e-01
G2E3	 3.491866e-01
G3BP1	 1.902542e-01
G3BP2	 1.244643e-01
G6PC	 5.517897e-01
G6PC2	-5.652079e-02
G6PC3	 4.678936e-01
G6PD	 3.347884e-01
GAA	 8.885178e-02
GAB1	 1.661955e-01
GAB2	 8.556921e-02
GAB3	 4.757634e-01
GAB4	 3.901689e-01
GABARAP	 5.249962e-01
GABARAPL1	 1.602574e-01
GABARAPL2	 5.132345e-01
GABBR1	 1.752777e-02
GABBR2	 2.207783e-01
GABPA	-3.545873e-01
GABPB1	-2.358725e-01
GABPB2	 4.305517e-02
GABRA1	-2.577265e-02
GABRA2	 7.170003e-02
GABRA3	 6.221416e-01
GABRA4	 1.905334e-01
GABRA5	 1.038954e-01
GABRA6	 2.087309e-01
GABRB1	-8.281100e-02
GABRB2	 4.113720e-01
GABRB3	 1.282146e-01
GABRD	 1.501211e-01
GABRE	-5.849306e-02
GABRG1	 5.593148e-01
GABRG2	 2.853165e-01
GABRG3	 6.775987e-02
GABRP	-1.995948e-02
GABRQ	 1.039589e-01
GABRR1	-7.468136e-02
GABRR2	 2.560628e-01
GABRR3	 2.043766e-02
GAD1	 1.847894e-01
GAD2	 2.941503e-01
GADD45A	 4.034971e-02
GADD45B	 2.484677e-01
GADD45G	-2.148283e-01
GADD45GIP1	-3.335489e-01
GADL1	 1.239869e-02
GAGE10	 4.456150e-01
GAGE12H	-5.261826e-01
GAGE12J	 1.887488e-01
GAGE2A	-2.678572e+00
GAK	-7.265123e-01
GAL	 1.605287e-01
GAL3ST1	-4.637634e-02
GAL3ST2	-2.889077e-01
GAL3ST3	-1.334247e-04
GAL3ST4	 1.910270e-02
GALC	 4.249772e-01
GALE	 1.237807e-01
GALK1	 3.072955e-01
GALK2	 3.168526e-01
GALM	-1.275666e-03
GALNS	 3.546876e-01
GALNT1	 1.507580e-01
GALNT10	 1.193697e-01
GALNT11	-1.485144e-01
GALNT12	 2.940241e-01
GALNT13	-3.618212e-01
GALNT14	 2.076196e-01
GALNT15	 2.852291e-01
GALNT16	 1.041841e-01
GALNT17	 1.096036e-01
GALNT18	-1.686158e-02
GALNT2	 5.817697e-02
GALNT3	-8.479669e-02
GALNT4	-6.430253e-02
GALNT5	 2.489315e-01
GALNT6	 2.183793e-01
GALNT7	 2.077383e-01
GALNT8	 3.204556e-01
GALNT9	 2.453642e-01
GALNTL5	 3.915599e-01
GALNTL6	 2.617815e-01
GALP	 1.851000e-01
GALR1	 1.295275e-01
GALR2	 1.917229e-01
GALR3	 8.193303e-02
GALT	-2.325010e-02
GAMT	 1.437460e-01
GAN	 2.242372e-01
GANAB	 6.404298e-02
GANC	 1.550348e-01
GAP43	 3.154567e-01
GAPDH	 5.343941e-01
GAPDHS	 1.296168e-01
GAPT	 2.505330e-01
GAPVD1	 3.300557e-01
GAR1	-4.878854e-01
GAREM1	 1.323578e-01
GAREM2	-3.541734e-02
GARNL3	 6.361652e-02
GARS1	-2.336959e+00
GART	-7.218658e-01
GAS1	 5.141664e-01
GAS2	 3.400842e-01
GAS2L1	-2.419097e-02
GAS2L2	 4.806052e-01
GAS2L3	 3.168789e-02
GAS6	-2.948811e-02
GAS7	 1.917658e-01
GAS8	 2.639013e-01
GASK1A	 3.191779e-01
GASK1B	 1.070369e-01
GAST	 2.184902e-01
GATA1	 4.269577e-02
GATA2	 3.271233e-01
GATA3	 2.797890e-01
GATA4	 1.681447e-01
GATA5	 2.917577e-01
GATA6	-7.211794e-01
GATAD1	 4.523656e-02
GATAD2A	-5.178464e-01
GATAD2B	-1.132892e-01
GATB	 7.419728e-02
GATC	-2.998002e-01
GATD1	 8.925884e-02
GATD3A	 3.727363e-02
GATM	 3.058059e-01
GBA	 3.550001e-01
GBA2	 1.069610e-01
GBE1	 3.337019e-01
GBF1	-2.451883e+00
GBGT1	-3.184246e-03
GBP1	-2.533644e-02
GBP2	 5.231661e-01
GBP3	 3.611505e-01
GBP4	-1.640914e-02
GBP5	-2.077761e-01
GBP6	 5.805575e-01
GBP7	 4.912331e-01
GBX1	 1.462704e-01
GBX2	 7.206203e-02
GC	 3.045273e-01
GCA	 4.133616e-01
GCAT	 2.161313e-01
GCC1	 1.576181e-01
GCC2	 6.280880e-01
GCDH	-5.563431e-02
GCFC2	-9.505059e-02
GCG	 1.213962e-01
GCGR	 1.975031e-01
GCH1	 3.851077e-01
GCHFR	 4.936978e-01
GCK	 1.422214e-01
GCKR	 3.137505e-01
GCLC	 3.421764e-01
GCLM	 3.405761e-01
GCM1	 5.403497e-02
GCM2	 3.928212e-01
GCN1	 2.382080e-01
GCNA	 3.297023e-01
GCNT1	 1.285194e-01
GCNT2	 2.449530e-01
GCNT3	-1.819857e-02
GCNT4	 2.150988e-01
GCNT7	 1.939814e-01
GCSAM	 1.247065e-01
GCSAML	 3.471427e-01
GCSH	 3.094592e-01
GDA	-1.070044e-01
GDAP1	 5.760108e-02
GDAP1L1	 2.009762e-02
GDAP2	-5.179061e-02
GDE1	 1.508845e-01
GDF1	 2.783604e-01
GDF10	 1.871928e-01
GDF11	 7.146569e-03
GDF15	 2.782520e-01
GDF2	 5.068124e-03
GDF3	 2.678920e-01
GDF5	 8.346578e-02
GDF5OS	 1.089960e-01
GDF6	 2.689286e-01
GDF7	 4.330630e-02
GDF9	 4.423793e-01
GDI1	 1.925692e-01
GDI2	 3.473990e-01
GDNF	 3.550169e-01
GDPD1	 2.271703e-01
GDPD2	-1.124129e-01
GDPD3	 4.544386e-02
GDPD4	 2.920806e-01
GDPD5	 2.901685e-01
GDPGP1	 2.371473e-01
GEM	 2.715111e-01
GEMIN2	-5.760620e-01
GEMIN4	-1.401028e+00
GEMIN5	-2.233164e+00
GEMIN6	-7.584803e-01
GEMIN7	-7.226632e-02
GEMIN8	-5.756439e-01
GEN1	 3.648780e-01
GET1	-2.122880e+00
GET3	-1.423239e+00
GET4	-2.046259e-01
GFAP	 3.173561e-01
GFER	-1.659103e+00
GFI1	 2.600310e-01
GFI1B	 1.055374e-01
GFM1	-1.907264e-01
GFM2	 8.207805e-02
GFOD1	 2.664064e-01
GFOD2	 2.677525e-01
GFPT1	-1.182798e-01
GFPT2	 3.789873e-01
GFRA1	 4.808782e-01
GFRA2	-1.332497e-01
GFRA3	 3.169394e-01
GFRA4	 1.985595e-01
GFRAL	 1.849112e-01
GFY	 4.576259e-01
GGA1	-8.134220e-02
GGA2	 3.479084e-01
GGA3	 2.092816e-01
GGACT	 8.360393e-02
GGCT	 2.068618e-01
GGCX	-3.758895e-02
GGH	 5.958487e-01
GGN	 1.047868e-01
GGNBP2	 2.956954e-01
GGPS1	-3.455088e+00
GGT1	-8.173961e-02
GGT5	 2.856835e-01
GGT6	 4.242031e-01
GGT7	 3.629454e-01
GGTLC1	-3.718281e-01
GGTLC2	-7.339171e-01
GH1	 4.123059e-01
GH2	 4.174019e-01
GHDC	 5.065170e-02
GHITM	 2.587065e-01
GHR	 4.290208e-01
GHRH	 2.810984e-01
GHRHR	 2.961911e-01
GHRL	 2.238220e-01
GHSR	 4.437000e-02
GID4	-7.727654e-02
GID8	-3.223759e-01
GIGYF1	 6.788096e-02
GIGYF2	 1.868390e-01
GIMAP1	 4.927929e-02
GIMAP2	-5.039607e-02
GIMAP4	 4.703131e-01
GIMAP5	 5.091722e-01
GIMAP6	 1.109104e-01
GIMAP7	 1.067173e-01
GIMAP8	 2.282895e-01
GIMD1	-2.834702e-02
GIN1	 1.172854e-01
GINM1	 2.228021e-01
GINS1	-4.383850e+00
GINS2	-4.635322e+00
GINS3	-1.899638e+00
GINS4	-5.124630e+00
GIP	 4.212999e-01
GIPC1	 7.933390e-02
GIPC2	-1.673964e-01
GIPC3	 2.392555e-01
GIPR	-2.167209e-01
GIT1	-6.273151e-02
GIT2	-6.207161e-02
GJA1	-1.143315e-01
GJA10	 2.657919e-01
GJA3	 1.407242e-02
GJA4	 4.544975e-01
GJA5	 1.457200e-01
GJA8	 2.020032e-01
GJA9	 1.263133e-01
GJB1	 1.518044e-01
GJB2	 1.709916e-02
GJB3	 1.254555e-01
GJB4	 2.037189e-01
GJB5	 4.273088e-01
GJB6	 1.120308e-01
GJB7	-2.578476e-01
GJC1	 2.480623e-01
GJC2	 8.539473e-02
